type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_5281959998	5281959998_10151796471574999	https://www.facebook.com/5281959998/posts/10151796471574999/	"The hire is part of a flurry of activity by Senator Kirsten Gillibrand in recent weeks as the 2020 campaign gets underway."	https://external.xx.fbcdn.net/safe_image.php?d=AQC7pnA4LDRzhnEd&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12gillibrand1%2F12gillibrand1-facebookJumbo.jpg&cfs=1&sx=241&sy=0&sw=550&sh=550&_nc_hash=AQCDx3WCYGnwEoP1	https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12gillibrand1%2F12gillibrand1-facebookJumbo.jpg&_nc_hash=AQD2Y3iUq5TrSpZb	https://www.nytimes.com/2019/01/11/us/politics/gillibrand-2020-presidential-run.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T14:55:00+0000	1547218500	"2019-01-11 15:55:00"	12	3	13	0	16	1	0	0	0	0	0
link	post_page_5281959998	5281959998_10151796327234999	https://www.facebook.com/5281959998/posts/10151796327234999/	" What we don t want is the perception that we re a dusty border town with burros and carts  AK-47s being fired every 30 minutes and Molotov cocktails being thrown. Because that’s not what s happening in McAllen   said a city commissioner."	https://external.xx.fbcdn.net/safe_image.php?d=AQB_E8pldc_4JHQy&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11bordertown-2-print%2F11bordertown-top-facebookJumbo.jpg&cfs=1&_nc_hash=AQDkibAq80Xh5BrF	https://external.xx.fbcdn.net/safe_image.php?d=AQCyOsgX7BkTSNMo&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11bordertown-2-print%2F11bordertown-top-facebookJumbo.jpg&_nc_hash=AQC1BJzsTrFDQYEE	https://www.nytimes.com/2019/01/10/us/trump-texas-border-visit.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T14:24:00+0000	1547216640	"2019-01-11 15:24:00"	132	44	150	31	225	8	4	6	0	0	0
link	post_page_5281959998	5281959998_10151796332974999	https://www.facebook.com/5281959998/posts/10151796332974999/	"Mike Pompeo’s claim that the Donald J. Trump administration has been  clear  about withdrawing troops from Syria ignored clearly contradictory statements."	https://external.xx.fbcdn.net/safe_image.php?d=AQD2QSZHBE91yOK4&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11dc-factcheck%2F11dc-factcheck-facebookJumbo.jpg&cfs=1&_nc_hash=AQBwMYYpU4NoSefH	https://external.xx.fbcdn.net/safe_image.php?d=AQDfrEgTvqCVG1TL&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11dc-factcheck%2F11dc-factcheck-facebookJumbo.jpg&_nc_hash=AQCdxCADZfh799pB	https://www.nytimes.com/2019/01/10/us/politics/the-inaccuracies-in-pompeos-cairo-speech.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T13:55:00+0000	1547214900	"2019-01-11 14:55:00"	110	68	267	53	388	1	42	9	10	95	0
link	post_page_5281959998	5281959998_10151796294199999	https://www.facebook.com/5281959998/posts/10151796294199999/	"The economics profession is facing a mounting crisis of sexual harassment  discrimination and bullying that women in the field say has pushed many of them to the sidelines — or out of the field entirely."	https://external.xx.fbcdn.net/safe_image.php?d=AQAwQVZcy7GL3Y7N&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11econwomen01%2F11econwomen01-facebookJumbo.jpg&cfs=1&sx=285&sy=0&sw=550&sh=550&_nc_hash=AQB8z3UInw0dQgg9	https://external.xx.fbcdn.net/safe_image.php?d=AQAFueKwxgGFbZ1N&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11econwomen01%2F11econwomen01-facebookJumbo.jpg&_nc_hash=AQCt5uTIGUOGvdEw	https://www.nytimes.com/2019/01/10/business/economics-sexual-harassment-metoo.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T13:25:00+0000	1547213100	"2019-01-11 14:25:00"	289	52	336	53	441	16	7	14	1	9	0
link	post_page_5281959998	5281959998_10151796228679999	https://www.facebook.com/5281959998/posts/10151796228679999/	"When a president comes to town there are two realities  the one the White House hopes to create and the one that actually exists."	https://external.xx.fbcdn.net/safe_image.php?d=AQBBDqZcwmPTc6N7&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-mcallen%2F11dc-mcallen-facebookJumbo.jpg&cfs=1&sx=499&sy=0&sw=550&sh=550&_nc_hash=AQDiuQf3jW26yoLd	https://external.xx.fbcdn.net/safe_image.php?d=AQDuCyRYwZsI9_hV&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-mcallen%2F11dc-mcallen-facebookJumbo.jpg&_nc_hash=AQD5NHAuYmoC-9uY	https://www.nytimes.com/2019/01/10/us/politics/trump-mcallen-border-crisis.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T12:55:00+0000	1547211300	"2019-01-11 13:55:00"	326	535	1014	128	1677	6	225	17	20	420	0
link	post_page_5281959998	5281959998_10151796166709999	https://www.facebook.com/5281959998/posts/10151796166709999/	" Plenty of money in this city. It s just in the wrong hands!  New York s Mayor Bill de Blasio cast himself as an aspiring Robin Hood — aiming to take from the rich and give to the poor — even as he has thus far been unsuccessful in attempts to raise taxes on high earners."	https://external.xx.fbcdn.net/safe_image.php?d=AQDMF7-0OTOwExOO&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fnyregion%2F11sotc01%2F11sotc01-facebookJumbo-v2.jpg&cfs=1&sx=3&sy=0&sw=550&sh=550&_nc_hash=AQAVi0ONqsDZ64zf	https://external.xx.fbcdn.net/safe_image.php?d=AQB_ld8fyF7d4uOJ&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fnyregion%2F11sotc01%2F11sotc01-facebookJumbo-v2.jpg&_nc_hash=AQBkyzOf5fWsJJM-	https://www.nytimes.com/2019/01/10/nyregion/bill-de-blasio-state-of-city.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T12:25:00+0000	1547209500	"2019-01-11 13:25:00"	998	379	1253	294	1926	131	75	26	1	22	0
link	post_page_5281959998	5281959998_10151796349079999	https://www.facebook.com/5281959998/posts/10151796349079999/	" I m less interested with how we secure the border than the fact that we do it   said Mark Napier  the sheriff of Pima County."	https://external.xx.fbcdn.net/safe_image.php?d=AQDeo8OI8zX5YNdx&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11daily-dc-trump-sub1-copy%2F11dc-trump-sub1-facebookJumbo.jpg&cfs=1&sx=464&sy=0&sw=550&sh=550&_nc_hash=AQDhLq_VHIKAnbvy	https://external.xx.fbcdn.net/safe_image.php?d=AQA56-goaSIrTg4Q&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11daily-dc-trump-sub1-copy%2F11dc-trump-sub1-facebookJumbo.jpg&_nc_hash=AQB5Eg0AOT4pKIW_	https://www.nytimes.com/2019/01/11/podcasts/the-daily/mark-napier-sheriff-border-wall.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T12:10:00+0000	1547208600	"2019-01-11 13:10:00"	182	268	237	30	535	9	7	5	3	31	0
link	post_page_5281959998	5281959998_10151796238734999	https://www.facebook.com/5281959998/posts/10151796238734999/	"Jakiw Palij was the last known Nazi war crimes suspect residing in the United States. He was finally deported to Germany in 2018."	https://external.xx.fbcdn.net/safe_image.php?d=AQBa5n2j7hzzi_Cl&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11palij-obit-print%2Fmerlin_10966379_a4bdb2d6-32e4-4656-8a67-6ca823f5918c-facebookJumbo.jpg&cfs=1&sx=367&sy=0&sw=550&sh=550&_nc_hash=AQCL9xy07iphO0_b	https://external.xx.fbcdn.net/safe_image.php?d=AQBCVK9BD4lmPzLZ&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11palij-obit-print%2Fmerlin_10966379_a4bdb2d6-32e4-4656-8a67-6ca823f5918c-facebookJumbo.jpg&_nc_hash=AQAp9qdOO3ZMnCNW	https://www.nytimes.com/2019/01/10/world/europe/jakiw-palij-dead.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T11:55:00+0000	1547207700	"2019-01-11 12:55:00"	163	97	193	24	314	13	5	6	2	4	0
link	post_page_5281959998	5281959998_10151796277089999	https://www.facebook.com/5281959998/posts/10151796277089999/	"Mungau Dain  a tribal villager from Vanuatu  starred in “Tanna ” an Oscar-nominated film about his Pacific island homeland."	https://external.xx.fbcdn.net/safe_image.php?d=AQA5AFfhVTtx5T4t&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Fworld%2F09dain-1%2F09dain-1-facebookJumbo.jpg&cfs=1&_nc_hash=AQAX9ptU1_Y01Awc	https://external.xx.fbcdn.net/safe_image.php?d=AQDe5Skr4ayvYalk&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Fworld%2F09dain-1%2F09dain-1-facebookJumbo.jpg&_nc_hash=AQDr9_Xj8LsrsC46	https://www.nytimes.com/2019/01/10/obituaries/mungau-dain-dead.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T11:40:00+0000	1547206800	"2019-01-11 12:40:00"	73	7	175	11	193	0	0	12	90	0	0
link	post_page_5281959998	5281959998_10151796247669999	https://www.facebook.com/5281959998/posts/10151796247669999/	"An amendment passed this week requires Prime Minister Theresa May to come up with a Plan B within 3 working parliamentary days if her plan is defeated. She does not appear to have a Plan B."	https://external.xx.fbcdn.net/safe_image.php?d=AQB7h2x7NE0GlQ2L&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11brexit-print%2F11brexit1-facebookJumbo.jpg&cfs=1&sx=250&sy=0&sw=550&sh=550&_nc_hash=AQCE27uQSsKQ361B	https://external.xx.fbcdn.net/safe_image.php?d=AQAP_TRsV-12sm_u&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11brexit-print%2F11brexit1-facebookJumbo.jpg&_nc_hash=AQCnILfFxrEmm5NG	https://www.nytimes.com/2019/01/10/world/europe/theresa-may-brexit-bercow.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T11:25:00+0000	1547205900	"2019-01-11 12:25:00"	62	69	84	13	166	1	18	3	0	0	0
link	post_page_5281959998	5281959998_10151796331364999	https://www.facebook.com/5281959998/posts/10151796331364999/	"Poland arrested a Chinese employee of Huawei  the Chinese telecommunications giant  and a Polish national  and charged them with spying for the Chinese government  officials said."	https://external.xx.fbcdn.net/safe_image.php?d=AQDTInju-ZhjUNSS&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fnewsgraphics%2Fimages%2Ficons%2FdefaultPromoCrop.png&cfs=1&_nc_hash=AQB4_Ql-at-LOplC	https://external.xx.fbcdn.net/safe_image.php?d=AQBNcmcrufntg-Bu&url=https%3A%2F%2Fstatic01.nyt.com%2Fnewsgraphics%2Fimages%2Ficons%2FdefaultPromoCrop.png&_nc_hash=AQCcLkO5R7qvqmT3	https://www.nytimes.com/2019/01/11/world/europe/poland-china-huawei-spy.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T11:09:44+0000	1547204984	"2019-01-11 12:09:44"	118	33	172	55	260	5	11	35	0	3	0
link	post_page_5281959998	5281959998_10151796324109999	https://www.facebook.com/5281959998/posts/10151796324109999/	"Breaking News: The U.S. began its withdrawal from Syria  a military spokesman said. The national security adviser had hinted at a longer presence."	https://external.xx.fbcdn.net/safe_image.php?d=AQDJCZdRmBnBqIH4&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F08%2Fus%2F12syria-sub%2F12syria-sub-facebookJumbo-v2.jpg&cfs=1&_nc_hash=AQDeykfSBF54za1S	https://external.xx.fbcdn.net/safe_image.php?d=AQA-UY1ND6ozv0Y3&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F08%2Fus%2F12syria-sub%2F12syria-sub-facebookJumbo-v2.jpg&_nc_hash=AQBCNTwvUYLeMKvl	https://www.nytimes.com/2019/01/11/world/middleeast/us-syria-troop-withdrawal.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T10:49:48+0000	1547203788	"2019-01-11 11:49:48"	1283	1232	3776	1744	6752	108	54	688	147	1496	0
link	post_page_5281959998	5281959998_10151796308924999	https://www.facebook.com/5281959998/posts/10151796308924999/	"The journalists were sentenced to 7 years in prison for reporting on atrocities against the country’s Rohingya minority."	https://external.xx.fbcdn.net/safe_image.php?d=AQBm8wd5-KdS_cT7&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12myanmar-journalists-1%2F12myanmar-journalists-1-facebookJumbo.jpg&cfs=1&sx=222&sy=0&sw=550&sh=550&_nc_hash=AQBR0Otgg2wxr5oj	https://external.xx.fbcdn.net/safe_image.php?d=AQAUhpEtnGnxah04&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12myanmar-journalists-1%2F12myanmar-journalists-1-facebookJumbo.jpg&_nc_hash=AQA6wGtMDnYB7sxG	https://www.nytimes.com/2019/01/11/world/asia/reuters-journalists-sentence-myanmar.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T10:25:00+0000	1547202300	"2019-01-11 11:25:00"	48	35	402	65	502	3	1	10	81	259	0
link	post_page_5281959998	5281959998_10151796246114999	https://www.facebook.com/5281959998/posts/10151796246114999/	"In the past 24 hours  the Taliban have killed more than 30 police officers and soldiers in the north alone."	https://external.xx.fbcdn.net/safe_image.php?d=AQAfDPTZVnXbGOCI&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11afghanistan-2-print%2F11afghanistan1-facebookJumbo.jpg&cfs=1&_nc_hash=AQCx0tOaF_P__ruQ	https://external.xx.fbcdn.net/safe_image.php?d=AQAPBDzN2QrYBih1&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11afghanistan-2-print%2F11afghanistan1-facebookJumbo.jpg&_nc_hash=AQBRsSnauN2ycVUU	https://www.nytimes.com/2019/01/10/world/asia/afghanistan-war-winter.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T09:55:00+0000	1547200500	"2019-01-11 10:55:00"	84	75	162	27	264	3	0	8	52	15	0
link	post_page_5281959998	5281959998_10151796266469999	https://www.facebook.com/5281959998/posts/10151796266469999/	"No former or sitting chief justice had ever been summoned by prosecutors as a criminal suspect in South Korean history until Yang Sung-tae."	https://external.xx.fbcdn.net/safe_image.php?d=AQD-mt0NXvOvAZcD&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12korea-japan-1%2F12korea-japan-1-facebookJumbo.jpg&cfs=1&sx=55&sy=0&sw=550&sh=550&_nc_hash=AQDiJ0Hv-kttEp41	https://external.xx.fbcdn.net/safe_image.php?d=AQCBrT1JZPQTygxn&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12korea-japan-1%2F12korea-japan-1-facebookJumbo.jpg&_nc_hash=AQCpuKqERREIuNk8	https://www.nytimes.com/2019/01/11/world/asia/south-korea-chief-supreme-court-justice.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T09:40:00+0000	1547199600	"2019-01-11 10:40:00"	50	2	59	11	72	2	1	6	0	0	0
link	post_page_5281959998	5281959998_10151796241554999	https://www.facebook.com/5281959998/posts/10151796241554999/	"European authorities are investigating whether the Dutch government illegally allowed Nike to avoid paying taxes on profits from sales in the region."	https://external.xx.fbcdn.net/safe_image.php?d=AQCb77CqL-d_Jtfw&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11dutchtax-print%2F11dutchtax-1-facebookJumbo.jpg&cfs=1&_nc_hash=AQA97izjH4RVoFUh	https://external.xx.fbcdn.net/safe_image.php?d=AQB4WdGwDWriA2Iq&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11dutchtax-print%2F11dutchtax-1-facebookJumbo.jpg&_nc_hash=AQCvIBWyua2kppum	https://www.nytimes.com/2019/01/10/business/nike-netherlands-eu-tax-breaks.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T09:25:00+0000	1547198700	"2019-01-11 10:25:00"	53	9	84	11	104	0	11	14	1	5	0
link	post_page_5281959998	5281959998_10151796240859999	https://www.facebook.com/5281959998/posts/10151796240859999/	"British women forced into marriages abroad will no longer be required to repay the government for the cost of helping them escape  reversing a policy that touched off intense public outrage."	https://external.xx.fbcdn.net/safe_image.php?d=AQAtjBL0C18Fk70x&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11forced-marriage%2F11forced-marriage-facebookJumbo.jpg&cfs=1&sx=211&sy=0&sw=550&sh=550&_nc_hash=AQBWxcYj0nqBuXjl	https://external.xx.fbcdn.net/safe_image.php?d=AQCwJGG3NFRy8e00&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11forced-marriage%2F11forced-marriage-facebookJumbo.jpg&_nc_hash=AQBOXg4twwR1DsJk	https://www.nytimes.com/2019/01/10/world/europe/britain-forced-marriage-payment.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T08:55:00+0000	1547196900	"2019-01-11 09:55:00"	319	50	370	43	463	14	3	30	1	3	0
link	post_page_5281959998	5281959998_10151796279859999	https://www.facebook.com/5281959998/posts/10151796279859999/	"“Cars have lost their personality ” said one devotee of the Nissan Figaro  a limited-production model that  with its almost cartoonish design  enjoys an outsize popularity in the UK."	https://external.xx.fbcdn.net/safe_image.php?d=AQCMfxg2gtdb7qTs&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11Figaro1-print%2F15Figaro1-facebookJumbo.jpg&cfs=1&_nc_hash=AQDrHauPdFMQeZk-	https://external.xx.fbcdn.net/safe_image.php?d=AQAj36lv3e5Zn1nL&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11Figaro1-print%2F15Figaro1-facebookJumbo.jpg&_nc_hash=AQAQXhMqkkt0ZKrl	https://www.nytimes.com/2019/01/11/world/europe/uk-nissan-figaro.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T08:25:00+0000	1547195100	"2019-01-11 09:25:00"	202	32	239	53	324	28	8	1	0	0	0
link	post_page_5281959998	5281959998_10151796212444999	https://www.facebook.com/5281959998/posts/10151796212444999/	"The vote to keep Shahid Shafi in his Republican post was not over his qualifications or any type of misdeed. It was over whether his religion  Islam  disqualified him from the job."	https://external.xx.fbcdn.net/safe_image.php?d=AQClTVvpPJHHrgdi&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11texasgop-print%2F00texasgop-facebookJumbo.jpg&cfs=1&sx=500&sy=0&sw=550&sh=550&_nc_hash=AQA3krHaKcFkOYS_	https://external.xx.fbcdn.net/safe_image.php?d=AQCqU4nHkQvP5klB&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11texasgop-print%2F00texasgop-facebookJumbo.jpg&_nc_hash=AQAI1fTqT_n8_7xz	https://www.nytimes.com/2019/01/10/us/muslim-republican-shahid-shafi-texas.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T07:55:00+0000	1547193300	"2019-01-11 08:55:00"	1544	610	3072	576	4258	39	43	510	107	830	0
link	post_page_5281959998	5281959998_10151796235969999	https://www.facebook.com/5281959998/posts/10151796235969999/	"The news service Agenda published an interview with someone claiming to be Les Moonves shortly after he was fired as chief executive of CBS. It turns out the interview may have been bogus."	https://external.xx.fbcdn.net/safe_image.php?d=AQDWTXSESNgOWkrf&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11moonves-print%2Fmerlin_148265727_2dffb59d-b81e-41d1-8ece-478ffd4ae421-facebookJumbo.jpg&cfs=1&sx=264&sy=0&sw=549&sh=549&_nc_hash=AQDnWX7QPwc6mdBR	https://external.xx.fbcdn.net/safe_image.php?d=AQCwpGBN2Zx6vWVm&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11moonves-print%2Fmerlin_148265727_2dffb59d-b81e-41d1-8ece-478ffd4ae421-facebookJumbo.jpg&_nc_hash=AQDdG5mZ7bt_Zjuz	https://www.nytimes.com/2019/01/10/business/media/leslie-moonves-cbs-interview-agenda.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T07:40:00+0000	1547192400	"2019-01-11 08:40:00"	29	4	37	8	49	0	5	3	0	0	0
link	post_page_5281959998	5281959998_10151796195249999	https://www.facebook.com/5281959998/posts/10151796195249999/	"Timothy Dean  55  was the second man to be found dead in the West Hollywood apartment of the Democratic donor Ed Buck in the last 2 years."	https://external.xx.fbcdn.net/safe_image.php?d=AQAs_gq55Sp2tYVz&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11xp-buck2%2F11xp-buck2-facebookJumbo.jpg&cfs=1&sx=274&sy=0&sw=549&sh=549&_nc_hash=AQBG3cezjbgJPzQM	https://external.xx.fbcdn.net/safe_image.php?d=AQBd3u062cZUnZAM&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11xp-buck2%2F11xp-buck2-facebookJumbo.jpg&_nc_hash=AQC8vMjKXBIaaNcf	https://www.nytimes.com/2019/01/10/us/ed-buck-timothy-dean.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T07:25:00+0000	1547191500	"2019-01-11 08:25:00"	57	26	118	16	160	1	0	24	31	5	0
link	post_page_5281959998	5281959998_10151796253494999	https://www.facebook.com/5281959998/posts/10151796253494999/	"Prosecutors made fresh accusations against the former Nissan chairman Carlos Ghosn  setting up a legal battle that could keep him in custody for months."	https://external.xx.fbcdn.net/safe_image.php?d=AQCfU7pKMGuSwt8P&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12ghosn-1%2F12ghosn-1-facebookJumbo.jpg&cfs=1&sx=361&sy=0&sw=549&sh=549&_nc_hash=AQCnCqBVRjjxYivG	https://external.xx.fbcdn.net/safe_image.php?d=AQDS0t59su0MfvBy&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12ghosn-1%2F12ghosn-1-facebookJumbo.jpg&_nc_hash=AQDNkVvXFPYiLX1h	https://www.nytimes.com/2019/01/11/business/carlos-ghosn-nissan-charges.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T07:10:00+0000	1547190600	"2019-01-11 08:10:00"	33	7	34	10	51	0	0	1	0	0	0
link	post_page_5281959998	5281959998_10151795956724999	https://www.facebook.com/5281959998/posts/10151795956724999/	"Nevada law enforcement officials investigating a sexual-assault accusation against Cristiano Ronaldo obtained a warrant for a sample of the player’s DNA  according to one of his lawyers  who dismissed it as a “very standard request.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQAd7yVlyLEM-LeC&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fsports%2F11ronaldo1-print%2F11ronaldo1-facebookJumbo.jpg&cfs=1&sx=301&sy=0&sw=550&sh=550&_nc_hash=AQBtSAsx72pgvn2q	https://external.xx.fbcdn.net/safe_image.php?d=AQCgzl-x7aapvCYv&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fsports%2F11ronaldo1-print%2F11ronaldo1-facebookJumbo.jpg&_nc_hash=AQC_lsSoQwrShOC1	https://www.nytimes.com/2019/01/10/sports/cristiano-ronaldo-lawsuit.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T06:55:00+0000	1547189700	"2019-01-11 07:55:00"	90	39	121	8	168	1	7	20	1	2	0
link	post_page_5281959998	5281959998_10151796242944999	https://www.facebook.com/5281959998/posts/10151796242944999/	"One of Australia’s most prominent television and musical performers  Craig McLachlan  has been charged with assault and indecent assault — a potential breakthrough for the media companies he has sued for defamation."	https://external.xx.fbcdn.net/safe_image.php?d=AQDB5xKr0Rv4XS4d&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12oz-actor-1%2F12oz-actor-1-facebookJumbo.jpg&cfs=1&sx=245&sy=0&sw=549&sh=549&_nc_hash=AQAY6kPOLu1K9LEL	https://external.xx.fbcdn.net/safe_image.php?d=AQAK9w71YSf2JKXI&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F12%2Fworld%2F12oz-actor-1%2F12oz-actor-1-facebookJumbo.jpg&_nc_hash=AQDOE0iqderrKP0W	https://www.nytimes.com/2019/01/11/world/australia/craig-mclachlan-indecent-assault.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T06:40:00+0000	1547188800	"2019-01-11 07:40:00"	45	20	57	12	89	1	1	10	0	0	0
